stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,320.01,0,0,0,72.26,0,0,10.32,113.55,92.91
12hpf,746.04,13.49,3.86,42.41,215.91,46.27,0,28.92,264.1,171.57
14hpf,501.58,3.34,66.88,23.41,66.88,30.09,6.69,0,130.41,120.38
16hpf,430.67,14.36,79.98,22.56,118.95,32.81,10.25,12.3,139.46,100.49
19hpf,707.11,2.19,0,4.38,45.97,4.38,6.57,2.19,4.38,35.03
24hpf,1016,4,216,20,122,52,25,4,70,79
2dpf,757.34,24.19,113.43,115.1,480.43,509.62,168.48,13.35,177.66,477.09
3dpf,1166.53,67.23,35.05,78.15,64.36,377.54,20.11,0,36.2,99.41
5dpf,300.28,114.22,181.92,346.79,105.95,788.68,58.92,36.69,152.98,745.78
10dpf,586.74,232.19,205.2,265.45,68.4,635.69,43.93,1.26,99.78,176.96
