stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,5.84,11.68,2.5,4.17
3dpf,0.57,0.57,2.3,0.57,37.93,0.57,0
5dpf,2.58,0,0,0.52,7.24,0,1.55
10dpf,0,0,0,0,5.65,0,0
