stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,16.72,0
16hpf,0,0,0,0,0,0,0,2.05,0
19hpf,0,0,0,0,0,0,0,0,10.95
24hpf,0,0,0,0,1,0,0,12,1
2dpf,7.51,0.83,18.35,0.83,0.83,5,0.83,5.84,5.84
3dpf,1.72,0.57,16.66,0,0,3.45,0,0,0.57
5dpf,0.52,0.52,3.62,2.07,0,2.07,0,6.2,9.3
10dpf,0.63,0.63,9.41,0.63,0.63,0,0,10.04,0
