stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0.83,1.67,0,3.34,5
3dpf,7.47,0,0,0.57,0,0,0
5dpf,0.52,0,0.52,0,0.52,0,3.62
10dpf,0.63,0.63,1.88,0,0,1.26,0
