stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,10.32,10.32,0
12hpf,7.71,3.86,3.86,19.28,9.64,5.78,0,1.93,9.64,15.42
14hpf,3.34,3.34,33.44,50.16,10.03,6.69,0,0,13.38,16.72
16hpf,24.61,2.05,12.3,45.12,18.46,14.36,2.05,2.05,14.36,10.25
19hpf,26.27,0,2.19,48.16,6.57,4.38,2.19,0,2.19,10.95
24hpf,54,1,28,18,14,3,10,0,6,8
2dpf,247.72,2.5,68.39,50.04,127.61,234.38,26.69,3.34,51.71,93.42
3dpf,689,3.45,44.25,21.84,9.77,213.19,9.77,0,9.77,26.43
5dpf,104.92,10.34,150.4,75.97,19.64,205.7,24.81,7.75,27.91,134.89
10dpf,347.03,12.55,139.31,69.66,11.92,143.71,16.32,0,11.3,31.38
