stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.67,0,0,0.83,15.01
3dpf,1.15,1.72,0,0.57,0.57,5.17
5dpf,0,31.53,0.52,0,2.58,18.61
10dpf,1.26,25.73,0,0,1.26,6.9
