stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19,0,0,0,0
24hpf,0,0,0,0,15,0,0,0,0
2dpf,2.5,0.83,0.83,1.67,5,5,0,6.67,0
3dpf,2.87,0,0,0,2.3,0.57,0,2.87,0
5dpf,0,2.07,0.52,0,5.69,2.07,0.52,10.34,0.52
10dpf,10.04,0,0.63,0,8.16,3.14,0,3.77,0
