stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,2.19,0,0,0,0
24hpf,3,0,0,0,0,0,0
2dpf,5.84,0,0,0.83,0,0,0.83
3dpf,14.94,0,0,1.15,2.3,0,0
5dpf,24.29,0,1.03,1.03,3.62,1.55,9.82
10dpf,16.94,1.26,0,1.26,2.51,4.39,0
