stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,0,1.67
3dpf,18.39,0,0,0.57,0,0
5dpf,4.65,0.52,0,1.55,1.03,0.52
10dpf,10.67,3.14,0,3.14,0.63,0
