stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,0,2.5
3dpf,10.92,0,0,0.57,4.02,0,0,1.72
5dpf,2.07,1.03,1.55,0,4.13,1.55,0.52,5.69
10dpf,7.53,0,0.63,0,3.77,0,0,6.9
