stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
2dpf,6.67,1.67,2.5,10.01,1.67,3.34,0.83,0.83
3dpf,19.54,0,0.57,1.15,9.19,0,0,1.15
5dpf,1.03,0.52,2.07,0.52,7.24,0.52,2.07,1.03
10dpf,9.41,0,0.63,0,9.41,0,1.88,0.63
