stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,25.06,0,0,0,0,1.93,0,1.93,48.19,7.71
14hpf,30.09,3.34,0,0,10.03,6.69,0,0,16.72,3.34
16hpf,79.98,0,10.25,10.25,14.36,14.36,2.05,4.1,63.58,30.76
19hpf,43.78,0,4.38,2.19,2.19,4.38,0,0,2.19,4.38
24hpf,13,0,3,1,9,2,1,0,4,7
2dpf,94.25,5.84,11.68,14.18,36.7,46.71,8.34,0.83,23.35,24.19
3dpf,252.84,13.79,6.32,9.77,5.75,44.25,3.45,0,4.6,11.49
5dpf,59.44,6.72,32.04,27.39,7.24,84.24,4.65,2.07,26.88,79.07
10dpf,66.52,10.04,10.04,13.81,1.26,37.02,1.88,0,8.79,4.39
