stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,3.86,0
2dpf,0,0,0,0,1.67,0,0,0.83
3dpf,2.87,0,0.57,0,0.57,0,0,20.69
5dpf,0,0,1.03,0.52,3.62,0.52,0,187.61
10dpf,3.14,1.26,1.26,0.63,3.14,0,1.26,37.65
