stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,0.83,0,0.83,2.5,0.83,0.83,0,0.83,0.83
3dpf,13.79,0.57,0.57,0.57,3.45,0.57,0,0,0.57
5dpf,4.13,1.03,3.62,1.03,1.55,0,0.52,1.55,2.58
10dpf,6.9,0,3.14,0,5.02,0,0,0.63,0
