stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
16hpf,0,0,0,0,0,0,0,2.05
24hpf,0,0,0,0,0,0,0,1
2dpf,36.7,0,5,1.67,0,0,0.83,3.34
3dpf,27.58,0,2.3,0.57,0,0,0,2.3
5dpf,32.04,0,2.07,2.58,0.52,0.52,1.03,14.47
10dpf,16.32,1.26,3.14,3.14,0.63,0,0,1.26
