stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,17.52,0.83,0,0.83,0.83,0.83,1.67
3dpf,18.39,0.57,0,1.15,0,0,0.57
5dpf,6.2,0,0.52,2.07,1.03,0.52,0
10dpf,10.67,0,0,1.26,0,0.63,0.63
