stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,0,1
2dpf,0.83,0,0,0,0.83,0,0.83,10.84
3dpf,0.57,1.15,0,0.57,0,2.3,0,2.3
5dpf,1.03,0.52,0.52,1.03,0,3.62,0,18.09
10dpf,0.63,0,0,0,0,0,0,11.3
