stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0.83,1.67,0.83,1.67,0.83,0,3.34
3dpf,6.32,0.57,4.02,0,2.3,0,0.57,1.15
5dpf,22.22,0.52,16.02,0,6.2,0.52,2.58,3.1
10dpf,33.89,0,5.65,1.26,4.39,0,0.63,0
