stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0,0.83,2.5,0.83,1.67
3dpf,4.6,0,0,1.72,0,1.72,0,0.57
5dpf,2.07,0,0,0,0,1.55,1.03,3.1
10dpf,3.14,0.63,1.88,0,0.63,0,0,1.88
