stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm
16hpf,4.1,0,0,0,4.1
24hpf,0,0,0,0,3
2dpf,15.01,0,0,0,0.83
3dpf,24.14,0,0,1.15,0
5dpf,18.61,0.52,0.52,1.03,1.55
10dpf,28.24,0,0,3.77,13.18
