stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05
19hpf,0,0,2.19,0,0,0,0
2dpf,4.17,1.67,3.34,6.67,0.83,5.84,5
3dpf,8.62,0.57,0,6.9,0.57,0,0.57
5dpf,4.13,1.03,0.52,4.13,0,1.55,5.69
10dpf,10.04,0.63,0,5.65,0,0.63,1.26
