stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0.83,0,0.83
3dpf,7.47,0,0,0,0,0,0
5dpf,1.03,0.52,1.55,0.52,1.03,0.52,0
10dpf,2.51,0,0,0,0,0,0
