stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1
2dpf,50.88,0.83,2.5,18.35,20.02,0.83,0.83,11.68,5
3dpf,81.02,0.57,0,0.57,1.72,0.57,0,0,0
5dpf,8.27,0.52,0,1.03,5.69,2.07,0.52,1.03,5.17
10dpf,23.22,0,0,0.63,0.63,0,0,0,0.63
