stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,1.67,0.83,0,0,0.83,3.34
3dpf,17.81,0,3.45,0,0.57,0,0.57,0
5dpf,12.92,0,2.07,0.52,2.58,1.03,1.03,4.13
10dpf,12.55,0.63,3.14,0,0.63,0,0.63,1.26
