stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3065.91,0,0,0,82.58,0,0,10.32,92.91,113.55
12hpf,2388.48,25.06,0,0,381.69,26.99,0,7.71,400.97,185.06
14hpf,3397.37,26.75,3.34,56.85,581.83,297.6,76.91,3.34,658.74,966.38
16hpf,2397.41,38.97,6.15,28.71,853.14,410.16,143.56,24.61,1080.78,1359.69
19hpf,2213.27,17.51,0,28.46,490.38,275.84,179.51,28.46,310.86,1315.7
24hpf,1050,49,18,17,776,377,199,3,858,543
2dpf,352.81,20.85,12.51,31.69,417.04,507.95,150.97,25.02,400.36,452.07
3dpf,246.52,7.47,1.15,19.54,34.48,189.63,69.53,0,66.08,116.08
5dpf,53.23,10.85,5.17,79.07,26.36,134.89,129.72,5.69,122.49,253.76
10dpf,178.85,18.2,4.39,38.28,15.06,125.51,77.19,0,61.5,35.14
