stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
2dpf,58.39,11.68,0.83,1.67,0.83,0,0.83
3dpf,22.99,1.15,0,4.6,1.72,0.57,0
5dpf,13.95,2.58,0,4.13,0.52,0.52,0.52
10dpf,6.28,0.63,0,1.26,0,0,0
