stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
5dpf,2.07,0.52,0.52,3.62,0.52,2.07
10dpf,2.51,0,0,0,0,0
