stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,56,0,0,1,3,1,4,0
2dpf,6.67,0.83,0,3.34,4.17,5,0,0.83
3dpf,41.95,0,0,0,18.39,0,0.57,1.15
5dpf,3.1,0.52,1.03,0,4.65,0,0.52,0.52
10dpf,28.87,0,0,0,10.04,0,0.63,0
