stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,15,0,0,0,0,3,0,0,0
2dpf,6.67,0,0,2.5,3.34,5.84,1.67,2.5,0.83
3dpf,217.22,0,0,1.72,0.57,18.39,0,0,0
5dpf,8.27,1.03,3.1,5.17,0,25.32,1.55,3.62,3.1
10dpf,98.52,1.88,1.26,1.88,1.26,16.94,0,3.77,0.63
