stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0
2dpf,1.67,0,0,1.67,1.67,0,0,21.69
3dpf,2.87,0.57,1.15,0,33.33,0,0.57,27.58
5dpf,0,1.03,0.52,0,3.1,0.52,0.52,70.81
10dpf,0.63,0,0,3.14,0.63,0,0,6.28
