stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0
3dpf,4.02,0,0,0.57,0,2.87
5dpf,0,1.03,0.52,3.1,1.03,9.82
10dpf,1.88,0.63,0,1.26,1.26,2.51
