stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,1.93,1.93,0,0,0,0,0,7.71,0,1.93
14hpf,0,0,0,0,0,0,0,0,0,3.34
16hpf,4.1,0,0,0,2.05,0,0,0,2.05,0
19hpf,8.76,0,0,0,0,0,0,0,0,0
24hpf,4,1,0,2,1,0,0,0,0,0
2dpf,104.26,1.67,8.34,23.35,47.54,65.06,14.18,1.67,29.19,50.88
3dpf,536.72,6.32,16.66,17.81,22.41,192.51,4.6,0,9.19,56.32
5dpf,56.85,11.37,21.71,29.98,7.75,133.86,18.09,7.24,13.44,185.02
10dpf,188.26,12.55,19.45,6.9,0,35.77,8.79,0,6.28,23.22
