stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,0.83,0.83
3dpf,2.3,0,0,1.72,0,0
5dpf,1.55,0.52,0,2.07,0.52,0.52
10dpf,3.77,0,0,0.63,0,0
