stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,3.34,0,0.83,0.83,0.83
3dpf,13.22,0.57,0,1.15,0
5dpf,5.17,0.52,0.52,1.55,3.1
10dpf,15.06,0,0,0,0
