stage,central_nervous_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,3.34,0
2dpf,2.5,9.17,0.83,0.83,0,0.83
3dpf,2.3,1.72,5.75,0,0,0
5dpf,1.03,2.58,1.55,0,0,0.52
10dpf,1.26,1.88,1.26,0,0,0
