stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,237.43,0,0,0,0,0,0,0,0,0
12hpf,11.57,0,5.78,0,0,0,0,0,0,0
14hpf,3.34,0,0,0,0,0,0,0,3.34,13.38
16hpf,0,0,0,0,0,0,0,0,0,55.37
19hpf,0,0,0,0,0,0,0,0,0,50.35
24hpf,0,0,0,0,0,0,0,0,0,43
2dpf,24.19,0,0.83,0,2.5,1.67,0,0.83,0,9.17
3dpf,112.63,17.81,1.72,9.19,1.72,17.24,0,0,0.57,98.84
5dpf,181.92,83.73,55.82,140.58,32.04,387.62,18.09,16.02,82.69,799.02
10dpf,1803.53,192.03,89.11,202.69,55.85,480.69,18.2,1.26,163.16,507.67
