stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,1,0
2dpf,30.03,2.5,0.83,9.17,5,3.34,0,2.5,12.51
3dpf,23.56,1.72,1.15,4.6,9.77,1.72,0,1.15,6.32
5dpf,9.82,4.13,0.52,1.55,6.72,2.07,1.55,0,29.46
10dpf,41.42,6.9,2.51,0.63,1.88,0.63,0,0,9.41
