stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,1,0,0,5,0,2,26,15
2dpf,31.69,1.67,0.83,0.83,116.77,82.57,3.34,189.34,75.07
3dpf,2.87,0.57,0,0,57.46,101.71,0,24.71,2.87
5dpf,17.06,1.55,1.03,2.07,19.64,124.56,1.55,53.75,13.95
10dpf,1.26,0.63,0,0.63,8.16,54.6,0,21.34,0
