stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,2
2dpf,2.5,0,0,0,3.34,0,0.83,0.83,33.36
3dpf,1.72,0.57,0.57,0,1.72,0,0,0,9.77
5dpf,3.1,0,0,0.52,1.55,0.52,3.1,2.07,37.73
10dpf,4.39,0,0.63,0,5.65,0,0,0,12.55
