stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,3,0,0,0,0,0,0,0
2dpf,30.86,0.83,0,1.67,5,3.34,0,0.83
3dpf,104.59,0,0,2.3,0.57,1.72,0,0
5dpf,7.75,0.52,0,3.62,2.07,1.55,1.55,1.55
10dpf,17.57,0.63,0.63,0.63,0.63,0.63,0,0
