stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,3.34,1.67,0,0.83,1.67
3dpf,1.72,1.72,4.6,1.15,0.57,1.15,8.05
5dpf,0,0,23.77,2.07,0.52,4.13,22.22
10dpf,2.51,0,6.9,1.26,0,0.63,8.79
