stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,51.61
12hpf,0,0,0,0,0,0,0,0,0,3.86
14hpf,0,0,0,0,0,0,0,0,0,173.88
16hpf,0,0,4.1,0,0,0,0,0,0,26.66
19hpf,0,0,0,0,0,0,0,0,0,648
24hpf,4,6,15,0,1,0,22,0,2,107
2dpf,18.35,0,2.5,3.34,10.01,13.35,170.99,0,3.34,120.94
3dpf,39.08,58.04,2.3,1.72,1.15,13.79,2.87,0,0.57,8.62
5dpf,15.5,52.2,9.3,5.17,5.17,68.22,32.56,4.65,11.89,37.73
10dpf,22.59,147.47,2.51,2.51,2.51,16.32,34.51,0,5.65,9.41
