stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
2dpf,7.51,0,0,0,0,2.5,6.67,0.83,0.83
3dpf,41.37,0,0.57,0.57,0,1.72,1.15,0,5.17
5dpf,10.34,0,0.52,0,0.52,3.1,0.52,0,12.4
10dpf,53.34,0.63,1.26,0,0,3.77,5.65,0,1.26
