stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5213.09,103.23,30.97,0,1001.33,61.94,0,123.88,2240.08,1806.51
12hpf,4722.99,146.51,30.84,136.87,1297.38,212.05,13.49,121.45,2265.11,1382.2
14hpf,4557.69,53.5,137.1,274.2,993.13,297.6,70.22,60.19,1494.71,1093.44
16hpf,2994.19,110.74,79.98,159.96,1009,270.71,94.34,53.32,1052.07,908.51
19hpf,5157.72,35.03,21.89,107.27,678.65,197.03,89.76,15.32,332.76,619.54
24hpf,2355,30,26,92,721,155,55,5,197,210
2dpf,1005.06,32.53,34.2,109.26,970.86,831.57,101.76,10.01,283.59,221.86
3dpf,1019.42,19.54,7.47,23.56,79.88,844.15,18.96,0,54.59,54.02
5dpf,186.58,15.5,43.93,69.26,99.23,706.5,22.22,37.73,111.64,217.58
10dpf,296.2,15.69,17.57,48.32,31.38,473.79,12.55,1.26,47.06,35.77
