stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0.83,0,0.83,0.83
3dpf,4.02,0.57,0.57,0,1.15,0,0
5dpf,2.07,0,1.03,0,2.58,0,0.52
10dpf,5.02,0.63,0,0,1.88,0.63,0.63
