stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0
2dpf,4.17,0.83,0,2.5,4.17,10.01,2.5
3dpf,2.3,0,0,0,0,1.15,0
5dpf,0.52,0,0.52,0,3.62,3.62,1.03
10dpf,0.63,0.63,0,1.26,0,3.77,0.63
