stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,140.44,0,0,0,0,0,0,6.69,0,26.75
16hpf,61.52,0,0,0,0,0,0,2.05,0,4.1
19hpf,15.32,0,0,2.19,0,0,0,0,0,0
24hpf,26,0,0,0,2,10,0,0,0,0
2dpf,174.32,0,5.84,19.18,108.43,141.79,22.52,2.5,40.04,19.18
3dpf,1206.18,5.17,1.72,11.49,43.67,356.85,16.66,0,21.26,8.62
5dpf,65.12,3.62,6.72,24.29,19.64,192.26,60.47,2.58,17.06,21.71
10dpf,420.45,6.28,3.77,16.94,19.45,139.31,30.75,0,22.59,5.65
