stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.01,1.67,5.84,18.35,14.18,1.67,1.67,4.17,15.85
3dpf,5.75,0,0.57,0.57,4.02,0.57,0,0.57,0
5dpf,1.55,0,0.52,0,2.07,0,0.52,0,0.52
10dpf,3.77,0,0.63,0,0,0,0,0,0
