stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,0
16hpf,0,0,0,8.2,0,0,0,0,0
19hpf,0,0,0,8.76,0,0,0,0,0
2dpf,4.17,0.83,0,29.19,0.83,8.34,0,2.5,1.67
3dpf,18.96,0,0.57,39.08,0,6.9,0,0,2.87
5dpf,14.47,0.52,0.52,75.46,0,8.79,0.52,0.52,4.65
10dpf,11.92,0,0,23.22,0,3.14,0,1.88,11.3
