stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,0,0,0
3dpf,136.19,0,0,0,0.57,4.02,2.87,0.57
5dpf,4.65,0,0,2.07,0,3.1,3.1,3.1
10dpf,87.23,1.88,1.26,0.63,0,7.53,3.14,1.26
