stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,5,0,0,0,0,0,0,0
2dpf,16.68,0,0,0,4.17,0.83,0,1.67
3dpf,209.17,0,0,0,4.6,0.57,0,0
5dpf,2.58,1.03,1.03,1.03,6.2,1.03,1.55,3.62
10dpf,57.73,0,0,0,6.9,0,0,0
