stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,6,0,0,0,0,0,0
2dpf,0,17.52,0,0,0.83,0,0,4.17
3dpf,2.3,5.17,0,0.57,1.72,0,0.57,12.07
5dpf,0.52,14.99,0.52,0,0.52,0.52,0,12.4
10dpf,0,1.88,0,0,0,0,0,5.65
