stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6400.22,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2322.66
12hpf,5588.55,177.35,30.84,167.71,1461.23,256.39,15.42,335.43,2575.47,1815.94
14hpf,4403.87,60.19,190.6,334.39,993.13,458.11,83.6,100.32,1835.78,1899.31
16hpf,2967.53,159.96,174.32,258.4,1117.7,438.88,110.74,116.9,1339.18,1572.98
19hpf,4049.99,43.78,37.22,175.13,711.48,315.24,151.05,45.97,444.4,1751.35
24hpf,2308,48,162,141,712,324,94,10,382,385
2dpf,995.05,37.53,87.58,185.16,696.45,1020.08,134.29,16.68,320.29,439.56
3dpf,2924.37,45.97,43.1,68.96,59.19,811.4,37.93,0,84.47,182.74
5dpf,403.64,43.41,178.31,202.6,92,889.46,68.74,47.55,213.45,701.34
10dpf,1625.31,69.66,224.66,182.61,71.54,1063.67,65.89,2.51,175.08,236.58
