stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,1.67,2.5,12.51,0,0
3dpf,2.87,0,1.15,5.17,0,0,0
5dpf,0,0.52,3.1,4.65,0,0,7.24
10dpf,0,0,3.77,1.88,0,0.63,1.26
