stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.94,0,0,0,0,0,0,0,20.65,10.32
12hpf,9.64,1.93,0,5.78,0,0,0,0,13.49,7.71
14hpf,10.03,0,6.69,0,3.34,0,0,0,13.38,6.69
16hpf,20.51,2.05,2.05,4.1,12.3,2.05,0,0,10.25,14.36
19hpf,37.22,0,0,6.57,4.38,2.19,2.19,0,2.19,2.19
24hpf,32,0,1,7,9,4,4,0,8,2
2dpf,206.02,3.34,10.84,56.72,103.43,211.86,23.35,10.01,72.56,109.26
3dpf,582.12,7.47,16.09,25.86,17.81,263.19,9.19,0,22.99,45.4
5dpf,62.54,9.82,38.25,60.47,17.57,169.52,17.06,13.44,36.18,159.7
10dpf,215.24,8.79,40.79,33.89,8.79,159.39,8.16,0.63,16.32,51.46
