stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,4.17,1.67,70.06
3dpf,5.17,2.3,0,0,0.57,0,25.28
5dpf,0.52,0.52,1.03,0,3.1,0,86.31
10dpf,1.26,3.77,0.63,0.63,0.63,0,6.9
