stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
2dpf,7.51,0,0.83,3.34,5.84,0,0,6.67,0.83
3dpf,3.45,0,0,1.15,8.62,0,0,0,0
5dpf,6.2,0.52,1.03,2.07,29.46,5.17,2.07,3.62,4.65
10dpf,4.39,1.26,0,0.63,17.57,0,0,1.88,0
