stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,2.5,2.5
3dpf,18.39,0,0,1.72,0.57,0.57
5dpf,1.55,0.52,0.52,3.62,0.52,0.52
10dpf,8.79,0,0,1.26,3.14,0
