stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0.83,0.83,0,0,0,1.67
3dpf,132.74,0.57,0,1.15,5.17,0,0,0,1.15
5dpf,6.72,2.07,2.07,2.07,19.64,1.55,1.03,2.58,6.72
10dpf,79.7,1.88,0.63,0.63,3.14,0,0,1.26,1.26
