stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,4.38,0,0,0,0,2.19
24hpf,1,0,0,18,0,0,0,0,0
2dpf,1.67,0,1.67,28.36,4.17,2.5,0,2.5,3.34
3dpf,73.55,0,4.6,9.19,0,55.17,0.57,1.15,3.45
5dpf,8.27,0.52,9.3,21.71,0.52,48.58,3.1,6.2,35.14
10dpf,214.62,1.88,22.59,16.94,0.63,57.73,1.26,3.77,5.02
