stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,0,0,0,0.83
3dpf,0,0,0,0,1.15,0,0,0,0
5dpf,1.03,0.52,1.03,1.03,5.17,1.55,0.52,0.52,3.1
10dpf,1.88,0,1.88,0,2.51,0,0,0,1.26
