stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,0.83,1.67,0.83,0,0
3dpf,54.02,0.57,0,0,1.15,0,0.57
5dpf,2.07,0,0,0.52,1.03,0,0.52
10dpf,14.43,0,0,0,0.63,0.63,0
