stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,0,2.5,0,4.17
3dpf,12.07,1.15,0.57,0,1.15,2.3,0,1.15
5dpf,2.07,0,1.55,2.58,0,2.58,1.55,3.1
10dpf,5.02,0,0,1.88,0,2.51,1.26,0.63
