stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0,0
2dpf,4.17,0,1.67,0.83,5,0,0,0,0.83
3dpf,91.94,0,0.57,0,14.37,0,0,0,0
5dpf,5.17,0.52,1.55,0.52,8.79,0.52,0.52,1.03,1.55
10dpf,30.12,2.51,2.51,0,1.88,0.63,0,1.26,0
